time,open,high,low,close,volume,closetime,assetvolume,trade_count,taker_buy_asset_volume,taker_buy_quote_volume,ignore
1571299200000,7975,8119,7971.91,8066.01,15990.539,1571313599999,128812091.82131,25320,7983.479,64315308.65921,0
1571313600000,8066.01,8090.46,8015.23,8070.86,8887.672,1571327999999,71582811.74355,14468,4781.897,38513506.75091,0
1571328000000,8069.84,8124.63,8042.64,8060.02,9288.449,1571342399999,75048088.89578,13750,4616.299,37295880.24252,0
1571342400000,8061.51,8075.38,8036.93,8069.20,6621.164,1571356799999,53340792.65224,9546,3609.880,29079267.01696,0
1571356800000,8069.41,8117.30,8051.07,8064.97,7207.573,1571371199999,58232664.74643,9607,4370.799,35311434.12350,0
1571371200000,8064.17,8072.02,7821.01,7909.60,18454.658,1571385599999,146376403.71349,23565,9464,75134801.34237,0
1571385600000,7909.60,7937.66,7812,7921.60,12546.343,1571399999999,99045013.95015,19787,6352.688,50161252.24827,0
1571400000000,7920.65,7970.63,7880.10,7919.13,10660.660,1571414399999,84504682.54560,17834,5273.494,41805710.81005,0
1571414400000,7916.23,7984,7906.22,7942.18,14902.280,1571428799999,118311050.46454,17802,7503.236,59568630.15123,0
1571428800000,7942.18,7977.44,7915.25,7943.94,11479.838,1571443199999,91203775.08856,13786,5952.269,47285872.14056,0
1571443200000,7945.57,7957,7892.85,7938.73,11509.472,1571457599999,91227092.26858,13334,5945.117,47117270.52632,0
1571457600000,7938.92,7955,7915.36,7929.18,7745.321,1571471999999,61456690.73083,10309,3951.954,31355178.28694,0
1571472000000,7929.18,8011,7920,7943.74,10993.110,1571486399999,87400839.85139,15583,5655.286,44967055.19768,0
1571486400000,7943.74,8108.54,7852.12,7991.31,21601.144,1571500799999,172609047.13042,28675,11124.722,88921481.39686,0
1571500800000,7994.10,7999.28,7950,7973.66,13216.265,1571515199999,105423016.81144,14849,6564.620,52361790.15985,0
1571515200000,7973.75,7980.04,7883.14,7947.13,12959.083,1571529599999,102828578.44828,15318,6706.307,53212457.54985,0
1571529600000,7947.78,7951.57,7871.17,7902.85,15448.598,1571543999999,122208727.29291,16627,7652.220,60534931.92735,0
1571544000000,7904.43,7937.90,7900,7907.94,8204.838,1571558399999,64983574.41962,10510,4625.498,36632110.52102,0
1571558400000,7906.94,7980,7890,7942.39,10424.387,1571572799999,82725086.60736,13571,5297.531,42038375.11471,0
1571572800000,7942.39,8041.19,7937.15,8022.28,13303.473,1571587199999,106130178.00490,21695,6905.545,55091076.74905,0
1571587200000,8023.35,8234.01,8007,8229.17,16283.102,1571601599999,132153930.34300,33243,8360.238,67868187.04678,0
1571601600000,8230.33,8300.50,8165,8218.23,14999.517,1571615999999,123331759.14457,24559,7209.302,59290569.28998,0
1571616000000,8218.23,8255.10,8178,8218.45,7042.118,1571630399999,57841726.47684,15901,3421.584,28109031.80181,0
1571630400000,8218.01,8246.31,8203.88,8220.11,6522.622,1571644799999,53621328.17242,13116,2861.686,23525339.51876,0
1571644800000,8220.03,8284.38,8190,8231.89,11990.119,1571659199999,98700633.59829,18266,5728.752,47164949.40216,0
1571659200000,8231.89,8334.57,8160,8192.02,16576.131,1571673599999,136512331.52355,26296,8108.837,66807481.45396,0
1571673600000,8193,8198.34,8150,8184.65,9264.875,1571687999999,75730257.00944,14743,5108.878,41762910.01374,0
1571688000000,8184.27,8234.50,8180,8201.74,8532.651,1571702399999,69959768.63447,12175,4930.816,40426820.39311,0
1571702400000,8201,8210,8164.78,8205.64,9929.239,1571716799999,81314022.66395,14267,5471.257,44802964.55959,0
1571716800000,8205.64,8229.32,8188.74,8210,8433.899,1571731199999,69220057.28665,12758,4612.905,37858171.28219,0
1571731200000,8210.72,8283.69,8210.72,8276.18,12248.971,1571745599999,101019181.27672,21089,6314.253,52074493.27881,0
1571745600000,8275.04,8290,8165,8212.37,13401.746,1571759999999,110208495.00008,22733,6758.492,55579614.69648,0
1571760000000,8212.74,8219.75,8160,8167.38,8891.046,1571774399999,72871362.74526,16372,4729.024,38761487.31214,0
1571774400000,8169.98,8170.08,8000,8020.89,16601.979,1571788799999,134061669.55952,28490,7823.410,63179628.75123,0
1571788800000,8020.68,8047.78,7937,7953.20,11205.813,1571803199999,89705114.92786,19543,5638.079,45148043.09239,0
1571803200000,7954.51,7982,7917.11,7959.35,9507.146,1571817599999,75675275.54783,15717,4802.321,38230138.69081,0
1571817600000,7959.35,8017.50,7949.45,7964.70,8477.132,1571831999999,67684688.49003,18866,4379.361,34966983.09302,0
1571832000000,7965.67,7965.78,7402,7420.87,46064.700,1571846399999,348282986.00004,85837,22112.703,167041842.46108,0
1571846400000,7425,7532,7172.76,7479.05,21711.452,1571860799999,161618168.95467,42096,10382.840,77334231.19564,0
1571860800000,7480,7494.79,7387.66,7465,11517.896,1571875199999,85729353.30698,20428,5291.226,39383675.70362,0
1571875200000,7465.18,7494.08,7395.01,7408.07,11513.365,1571889599999,85578608.87562,18013,5109.834,37980989.41060,0
1571889600000,7408.07,7434.13,7337.44,7418.29,12922.142,1571903999999,95571302.13339,22742,5878.257,43474092.99851,0
1571904000000,7417.23,7468,7388.92,7419,11697.908,1571918399999,86898187.39225,18068,5500.238,40859624.32294,0
1571918400000,7419.01,7495.81,7408.09,7432.91,14028.824,1571932799999,104440745.20570,22719,6796.129,50600081.96875,0
1571932800000,7433.27,7467,7421.71,7466.96,9553.989,1571947199999,71092483.95996,17317,4828.826,35933356.27369,0
1571947200000,7464.77,7468.27,7409,7411.35,7003.306,1571961599999,52109237.55283,12897,2856.121,21251564.70990,0
1571961600000,7410.07,7456.63,7409.60,7438.15,7677.480,1571975999999,57047813.05439,11742,3325.927,24713214.73197,0
1571976000000,7438.15,7467.33,7359,7458.90,9057.398,1571990399999,67288802.17376,16581,4000.340,29729112.04633,0
1571990400000,7458.32,7638.51,7440,7575.06,14774.860,1572004799999,111155290.07425,34885,7351.313,55319177.34799,0
1572004800000,7574.65,8564.68,7573.62,8264.52,39712.605,1572019199999,312827663.67863,71283,21968.449,172946189.11633,0
1572019200000,8267.50,8800,8257.25,8631.73,73559.933,1572033599999,627419764.47309,146716,37638.224,321049166.43807,0
1572033600000,8633.45,8703.62,8539.79,8650,20336.650,1572047999999,175298603.04566,40982,9836.218,84787964.94390,0
1572048000000,8650,10408.48,8626.89,9563.07,99990.230,1572062399999,950398201.73809,188416,51130.023,485729015.41191,0
1572062400000,9566.68,9804.19,9310.36,9488,31227.738,1572076799999,298548720.81653,61825,14894.847,142457572.47595,0
1572076800000,9488,9488,8951.62,9230.04,36022.277,1572091199999,332935198.00003,79881,17096.985,158031007.97548,0
1572091200000,9230.03,9450,9034.57,9199.90,37643.011,1572105599999,346677060.56431,75743,18330.994,168886096.47297,0
1572105600000,9199.89,9240,8873.98,9004,29995.866,1572119999999,272779821.80563,68281,14452.852,131474415.81114,0
1572120000000,9004,9300.73,9001.87,9232.22,13282.039,1572134399999,121475042.72470,29229,6959.259,63633066.35274,0
1572134400000,9234.75,9385,9101,9136.84,11883.704,1572148799999,109598197.72811,23781,6038.682,55686627.71070,0
1572148800000,9136.83,9229.98,9066.07,9158,6980.510,1572163199999,63899165.61341,16043,3464.073,31711737.06578,0
1572163200000,9158.01,9666,9157.25,9283.98,33020.958,1572177599999,310054126.88500,68024,16203.241,152174864.46483,0
1572177600000,9284.77,9624.53,9215,9530.21,40721.459,1572191999999,385034467.76362,76024,19996.538,189097106.56145,0
1572192000000,9531.36,9803.83,9381.34,9719.99,41185.795,1572206399999,397128262.12242,73939,20535.010,198033696.28119,0
1572206400000,9720.04,9768.82,9430,9533.32,29751.593,1572220799999,286096973.27411,52161,14328.993,137795088.74869,0
1572220800000,9534.37,9930.13,9531.99,9631.12,36414.730,1572235199999,354287288.23963,59708,18259.920,177692069.14880,0
1572235200000,9630.95,9693.23,9282.12,9447.25,29999.714,1572249599999,285124489.65288,51470,14259.829,135549713.90210,0
1572249600000,9447.25,9486.14,9282.83,9425,19142.267,1572263999999,179695441.31802,37077,9349.230,87766412.71980,0
1572264000000,9423.11,9437.94,9254.47,9389.96,20991.909,1572278399999,196423284.89155,39503,10498.466,98248936.05547,0
1572278400000,9389.98,9493,9334.28,9410.59,26704.180,1572292799999,250933912.05633,48010,13317.222,125139997.71062,0
1572292800000,9409.35,9494,9156.03,9217.36,22347.175,1572307199999,209228669.31488,43280,10588.684,99167558.88161,0
1572307200000,9215.78,9315.19,9200,9299,9694.665,1572321599999,89838601.86528,19203,4753.918,44053018.89406,0
1572321600000,9299.48,9569.10,9299.43,9455,29813.443,1572335999999,281544315.37651,52703,15101.372,142610478.19216,0
1572336000000,9454.58,9499.99,9356.70,9444.65,17378.063,1572350399999,163961335.98654,33689,8538.377,80573230.81509,0
1572350400000,9442.78,9475,9269,9354.63,22639.249,1572364799999,211989366.87531,41555,10794.044,101080105.16113,0
1572364800000,9352.65,9411.92,9070,9233.39,24387.808,1572379199999,226566308.73162,48770,12105.573,112489724.25966,0
1572379200000,9231.38,9492.86,9221.15,9415.02,20789.786,1572393599999,195527379.49848,46903,10755.594,101143654.11477,0
1572393600000,9415.02,9418.65,9235.25,9288.18,17681.781,1572407999999,165184335.39182,40758,8632.546,80652059.19267,0
1572408000000,9287.69,9344,9155,9176.05,16892.440,1572422399999,156044206.42497,39481,8258.943,76314308.99707,0
1572422400000,9176.08,9253,9005.41,9108.87,18242.144,1572436799999,166758780.20056,44038,8595.590,78593162.52172,0
1572436800000,9108.88,9181,8975.72,9102.91,19729.118,1572451199999,179524995.63438,47894,9713.877,88417718.10812,0
1572451200000,9103.86,9213.32,9020,9213.28,16883.725,1572465599999,153990383.02453,37942,8591.316,78370147.70823,0
1572465600000,9213.20,9240,9136.84,9165.30,9035.650,1572479999999,83002840.32137,23723,4493.564,41282962.34409,0
1572480000000,9163.40,9216,9065,9110,8839.037,1572494399999,80709515.28277,24147,4266.608,38961493.55869,0
1572494400000,9109,9214.64,9079.92,9108.25,11664.664,1572508799999,106591156.70252,30509,5629.411,51446724.57244,0
1572508800000,9106.53,9160.42,8933,9121,18441.223,1572523199999,167190792.23155,43137,9118.995,82693996.40444,0
1572523200000,9122,9438.64,9119.11,9218.70,28062.578,1572537599999,260317406.47505,69758,14134.896,131128343.15614,0
1572537600000,9218.70,9272,9202,9220.35,11594.526,1572551999999,107146834.10429,27936,5728.828,52946381.81731,0
1572552000000,9221.45,9250,9011,9150,20234.016,1572566399999,185072787.58892,52171,9427.718,86230601.57607,0
1572566400000,9149.88,9155,9060,9073.90,8388.484,1572580799999,76438049.81406,21869,4116.190,37514200.64026,0
1572580800000,9073.90,9147.40,9051,9110,6434.652,1572595199999,58577780.53725,17523,3422.991,31160869.51483,0
1572595200000,9110.46,9280,9097,9166.17,19534.015,1572609599999,179030291.86477,53358,9721.600,89111836.55597,0
1572609600000,9166.17,9258.32,9062,9084.37,22943.062,1572623999999,209735415.51108,60234,11089.360,101384082.45947,0
1572624000000,9084.37,9215,9050.27,9171.05,14777.767,1572638399999,135267616.97087,42824,7260.932,66482281.46574,0
1572638400000,9169.90,9270,9169.89,9231.01,15178.969,1572652799999,139892949.95896,41439,7986.203,73607610.95456,0
1572652800000,9231.70,9267.83,9202.08,9235.12,8695.995,1572667199999,80334910.12601,23109,4189.967,38709649.18605,0
1572667200000,9235.10,9238,9194.98,9215,5808.531,1572681599999,53510892.80016,15491,2888.900,26614798.46626,0
1572681600000,9215,9249,9200.01,9239.99,6638.689,1572695999999,61226866.33549,20849,3221.432,29713192.28829,0
1572696000000,9239.91,9375,9204,9320,19711.852,1572710399999,183306306.53714,60626,10070.239,93661300.38194,0
1572710400000,9319,9335,9266,9314.01,9817.902,1572724799999,91303232.22063,28602,4773.348,44389837.69152,0
1572724800000,9314,9314.24,9270,9287.80,5929.086,1572739199999,55066472.12016,14505,2915.854,27079834.41598,0
1572739200000,9288.96,9366.69,9287.95,9335.07,8889.756,1572753599999,82927314.23301,21701,4638.096,43269101.14451,0
1572753600000,9333.61,9333.61,9223.53,9246.20,10255.879,1572767999999,95049599.67170,29819,4790.615,44397506.32622,0
1572768000000,9246.20,9250.40,9107.43,9160.31,18905.707,1572782399999,173617003.80439,56807,8518.836,78239636.31478,0
1572782400000,9160.31,9192.68,9105,9180.97,12151.061,1572796799999,111273878.85000,68228,6061.571,55512649.70081,0
1572796800000,9180.97,9193,9121,9142.12,8999.484,1572811199999,82405901.59359,46113,4370.449,40021901.98057,0
1572811200000,9143.43,9240,9073,9197.88,16410.835,1572825599999,150349996.96935,34465,8130.579,74515348.22322,0
1572825600000,9197.86,9211,9142,9158.41,7475.846,1572839999999,68543058.15460,16816,3647.229,33440507.55136,0
1572840000000,9158.41,9200,9126.01,9187.52,7214.563,1572854399999,66122721.04661,17596,3754.554,34416204.14545,0
1572854400000,9187,9268,9158,9259.38,12777.411,1572868799999,117704635.33366,34635,6455.240,59474511.56149,0
1572868800000,9259.38,9320,9231.30,9292.66,15820.215,1572883199999,146637117.56038,61946,8017.052,74316595.97671,0
1572883200000,9292.68,9323.76,9245.70,9261.96,11508.208,1572897599999,106863080.78260,37107,5514.835,51216280.35459,0
1572897600000,9261.42,9550,9261.41,9395.46,35637.114,1572911999999,335725908.47089,80471,18466.247,173965946.16953,0
1572912000000,9395.47,9457.13,9360,9410,13464.578,1572926399999,126719316.34618,35372,6772.608,63738330.40782,0
1572926400000,9410,9410.01,9164.33,9231.88,20719.660,1572940799999,192490650.61898,49260,9159.556,85111491.05304,0
1572940800000,9233.05,9333,9201.45,9292.69,17579.201,1572955199999,163163152.03876,44145,8660.765,80381843.05822,0
1572955200000,9292.22,9393.03,9221,9371.76,26053.392,1572969599999,242738383.03883,58692,13013.753,121279839.99530,0
1572969600000,9372.15,9420,9250,9395.48,20280.421,1572983999999,189563863.71177,49467,10480.996,97983190.69489,0
1572984000000,9394.96,9421.24,9294,9313.20,15640.974,1572998399999,146171892.43605,39262,7658.574,71576239.18179,0
1572998400000,9313.10,9338.32,9272,9310,9785.855,1573012799999,91061913.71735,25299,4759.980,44297419.52899,0
1573012800000,9310,9450,9305.10,9392.61,16963.296,1573027199999,158900776.56775,39923,8948.961,83833718.13676,0
1573027200000,9392.64,9407.44,9341.39,9380.01,13767.998,1573041599999,129076040.66634,41939,6983.294,65471728.59753,0
1573041600000,9380.01,9398,9315,9343.58,12337.127,1573055999999,115346840.83397,31152,5859.715,54789846.60441,0
1573056000000,9343.60,9343.60,9259.48,9302.74,11588.064,1573070399999,107818604.22064,29863,5492.284,51101319.72898,0
1573070400000,9303.31,9369,9281,9343.60,9325.571,1573084799999,86999041.43539,22050,4668.573,43555989.46681,0
1573084800000,9344.29,9381.93,9280,9309.47,11404.271,1573099199999,106369471.05196,27502,5588.005,52126698.84728,0
1573099200000,9308.10,9322.48,9220,9266.98,12617.368,1573113599999,117111856.42922,30048,5870.912,54496721.05755,0
1573113600000,9267,9275,9163.89,9206.51,17937.827,1573127999999,165369873.92658,41227,8361.279,77093508.57382,0
1573128000000,9206.49,9243,9130,9198.06,13978.107,1573142399999,128591648.14436,30779,6942.136,63871702.42047,0
1573142400000,9198.56,9238,9186,9209.80,7279.435,1573156799999,67073416.34677,17896,3737.383,34440317.05355,0
1573156800000,9209.80,9269,9091.20,9219.64,14172.561,1573171199999,130416982.93135,31239,6970.656,64163905.64125,0
1573171200000,9221.63,9256.70,9180,9244.13,9176.255,1573185599999,84638681.04233,19730,4536.687,41851428.75929,0
1573185600000,9244.13,9259.30,9120,9148.50,11813.123,1573199999999,108614913.51980,26961,5394.042,49601479.98446,0
1573200000000,9148.66,9184.73,8938.81,9033.30,31914.969,1573214399999,288810591.34009,69882,15277.025,138255543.20015,0
1573214400000,9033.39,9040.92,8669.85,8821.33,61316.252,1573228799999,541533322.06748,119261,29133.688,257235004.78135,0
1573228800000,8823.66,8853.98,8720,8804.73,22435.077,1573243199999,197247738.26202,48444,11117.882,97758220.97083,0
1573243200000,8805,8899.85,8765.63,8775.03,15195.484,1573257599999,134256147.59055,35127,7310.368,64591863.12309,0
1573257600000,8775.60,8841.66,8730,8833.09,12135.260,1573271999999,106806973.89233,29934,6185.423,54443041.91693,0
1573272000000,8832.60,8878,8805.05,8822.48,9792.024,1573286399999,86583799.54711,26482,4845.791,42852519.15315,0
1573286400000,8821.60,8864,8810,8820.75,7897.427,1573300799999,69781519.23390,22502,3771.888,33328510.73478,0
1573300800000,8820.68,8873.28,8762.99,8801.29,15101.070,1573315199999,133279504.50878,41272,7290.509,64352227.25305,0
1573315200000,8801.58,8827.62,8727,8761.73,13729.052,1573329599999,120435288.36484,38152,6785.082,59526673.15334,0
1573329600000,8761.70,8831.92,8759.87,8811.15,8191.559,1573343999999,72062108.71806,25022,4277.148,37629376.31222,0
1573344000000,8811.30,8811.30,8760,8777.61,6219.800,1573358399999,54615312.62385,18295,3014.429,26470659.78113,0
1573358400000,8778.49,8889.02,8777.90,8850.03,13647.846,1573372799999,120557168.89845,38535,7071.705,62465864.76481,0
1573372800000,8848.51,8873,8816.10,8832.35,8868.213,1573387199999,78391529.78068,26166,4355.580,38504333.15888,0
1573387200000,8832.34,8857.18,8787.01,8804.15,10482.929,1573401599999,92473955.25780,29693,5077.863,44800902.56177,0
1573401600000,8803.84,9187,8792.01,9049.13,37736.072,1573415999999,340501724.70159,94695,19692.191,177623422.48729,0
1573416000000,9049.13,9100,9027.01,9041.31,14144.337,1573430399999,128090164.56382,37813,6916.732,62645166.71487,0
1573430400000,9041.31,9072.91,9013,9024.05,8391.051,1573444799999,75907412.98722,23261,3967.371,35894384.57033,0
1573444800000,9024.05,9039,8720,8814.38,34144.183,1573459199999,302604361.47376,97975,16014.380,141921289.41741,0
1573459200000,8814.22,8814.95,8611.11,8727.17,32239.841,1573473599999,280554465.86592,93627,15747.904,137041065.09556,0
1573473600000,8725.51,8750,8689.79,8720.27,14622.005,1573487999999,127436526.60713,45339,7377.098,64298180.56035,0
1573488000000,8719.62,8803.83,8698.78,8759.99,14293.082,1573502399999,125010092.01099,38556,7081.347,61941496.28618,0
1573502400000,8760,8761.73,8700,8728.93,9683.600,1573516799999,84530214.29559,26159,4511.782,39384854.11894,0
1573516800000,8729.89,8779.66,8706.17,8741.12,9561.880,1573531199999,83556854.92875,27805,4743.437,41454738.98403,0
1573531200000,8740.86,8789.68,8722.61,8769.40,9663.800,1573545599999,84657422.34181,26754,4902.389,42948192.43290,0
1573545600000,8769.18,8770,8710,8746.84,9784.870,1573559999999,85575334.86698,25389,4761.928,41647651.54715,0
1573560000000,8746.85,8889.06,8552.12,8701.78,50425.270,1573574399999,439153155.99094,118368,24824.746,216265824.47937,0
1573574400000,8701.78,8780,8680.03,8765.88,14965.851,1573588799999,130726898.90576,46242,7622.891,66594407.14647,0
1573588800000,8765.88,8818,8746.16,8817,13118.875,1573603199999,115123479.93138,42656,6860.148,60209310.50446,0
